"","Race_id","Driver_id","lap_mean","pitStop_mean","constructor_id","pos"
"1",841,1,92975.1034482759,23213,1,2
"2",841,2,95507.0350877193,24046,4,12
"3",841,3,96448.9090909091,23716,131,NA
"4",841,4,93138.4655172414,24055,6,4
"5",841,5,98761,24865,205,NA
"6",841,10,111482.387755102,23792,166,NA
"7",841,13,94059.3965517241,24145.6666666667,6,7
"8",841,15,97384.5714285714,24873.5,205,13
"9",841,16,94645.5087719298,24924.5,10,9
"10",841,17,93248.7931034483,24058.6666666667,9,5
"11",841,18,93526.9482758621,20950.3333333333,1,6
"12",841,20,92590.6724137931,23319.5,9,1
"13",841,22,96734.5,26175,3,NA
"14",841,30,101762.473684211,24504.5,131,NA
"15",841,67,94363.2456140351,24221,5,8
"16",841,153,95244.2631578947,25903,5,11
"17",841,155,93916.0517241379,24128,15,NA
"18",841,808,93117.5689655172,25109,4,3
"19",841,813,97992.8888888889,NA,3,NA
"20",841,814,95153.7894736842,24597.5,10,10
"21",841,815,93725.9310344828,23438,15,NA
"22",841,816,99528.1111111111,25852.5,166,14
"23",842,1,105531.946428571,23252.75,1,8
"24",842,2,105087.625,23241,4,3
"25",842,3,106650.363636364,23356.6666666667,131,12
"26",842,4,105305,24510,6,6
"27",842,5,107336.781818182,26210,205,15
"28",842,10,108747.425925926,24523,166,16
"29",842,13,105299.821428571,24886,6,5
"30",842,15,109031.290322581,25516,205,NA
"31",842,16,106450.196428571,25430,10,11
"32",842,17,105111,22198.25,9,4
"33",842,18,104698.089285714,22451.3333333333,1,2
"34",842,20,104639.857142857,22408.3333333333,9,1
"35",842,22,113979.5,28740,3,NA
"36",842,24,112339.847826087,31064,164,NA
"37",842,30,106155.857142857,22354.6666666667,131,9
"38",842,39,112038.785714286,NA,164,NA
"39",842,67,107158.563636364,26854,5,13
"40",842,153,107329.236363636,23236,5,14
"41",842,155,105826.267857143,23361,15,7
"42",842,808,105781.673076923,24852,4,17
"43",842,813,110773.125,NA,3,NA
"44",842,814,106274.910714286,23056.3333333333,10,10
"45",842,815,108356.391304348,23597,15,NA
"46",842,816,109482.642857143,25334,166,NA
"47",843,1,103896.892857143,20659.3333333333,1,1
"48",843,2,105195.803571429,22018.5,4,12
"49",843,3,104137.035714286,21165.3333333333,131,5
"50",843,4,104443.714285714,21887.5,6,7
"51",843,5,106036.8,22187.5,205,16
"52",843,10,108784.37037037,26139.3333333333,166,21
"53",843,13,104179.75,21396,6,6
"54",843,15,106439.527272727,22644.5,205,19
"55",843,16,105799.2,23585,10,15
"56",843,17,104031.803571429,21888.3333333333,9,3
"57",843,18,104075.464285714,21924.6666666667,1,4
"58",843,20,103989.714285714,21764,9,2
"59",843,22,105507.410714286,21595,3,13
"60",843,24,109113.648148148,20708.6666666667,164,22
"61",843,30,104450.928571429,21295.3333333333,131,8
"62",843,39,109135.351851852,26049,164,23
"63",843,67,105516.017857143,22886.6666666667,5,14
"64",843,153,107747.111111111,22419,5,NA
"65",843,155,105026.767857143,21895.5,15,10
"66",843,808,104921.964285714,21993,4,9
"67",843,813,106188.418181818,24280.6666666667,3,18
"68",843,814,105124.696428571,21603.5,10,11
"69",843,815,106098.8,21903.75,15,17
"70",843,816,108224.351851852,22851.5,166,20
"71",844,1,94099.8275862069,24909.25,1,4
"72",844,2,94455.4310344828,21743.75,4,7
"73",844,3,94225.8103448276,21189.25,131,5
"74",844,4,93579.8793103448,21530.25,6,3
"75",844,5,96810.2321428571,22533.6666666667,205,19
"76",844,13,94782.4310344828,23375,6,11
"77",844,15,96208.2280701754,22715.6666666667,205,18
"78",844,16,95104.0701754386,21246.3333333333,10,13
"79",844,17,93558.0172413793,21100.25,9,2
"80",844,18,94430.8448275862,21808,1,6
"81",844,20,93406.1724137931,20402.25,9,1
"82",844,22,95288.701754386,22424,3,15
"83",844,24,102357.20754717,37493.25,164,22
"84",844,30,94879.3448275862,23016.25,131,12
"85",844,39,98667.9636363636,25596.3333333333,164,21
"86",844,67,94602.6206896552,21976.3333333333,5,9
"87",844,153,95291.4035087719,22114,5,16
"88",844,155,94751.3620689655,22577,15,10
"89",844,808,94581.4827586207,21561.25,4,8
"90",844,813,95651.8421052632,20547,3,17
"91",844,814,95705.9090909091,20998.75,10,NA
"92",844,815,95104.6140350877,24061.25,15,14
"93",844,816,97637.5178571429,23808,166,20
"94",845,1,90059.5606060606,20364.25,1,2
"95",845,2,91892.5384615385,21357,4,8
"96",845,3,91885.6923076923,20192,131,7
"97",845,4,91597.7846153846,20480.75,6,5
"98",845,5,94524.5416666667,21631.3333333333,205,NA
"99",845,10,95668.8888888889,21848.6666666667,166,19
"100",845,13,92440.6379310345,21618,6,NA
"101",845,15,93925.046875,22362.6666666667,205,18
"102",845,16,92666.7230769231,21423.3333333333,10,13
"103",845,17,90776.7727272727,20305.75,9,4
"104",845,18,90590.8787878788,20295,1,3
"105",845,20,90050.0151515152,20214.5,9,1
"106",845,22,93061.9375,23112.25,3,17
"107",845,24,96448.0714285714,23157,164,NA
"108",845,30,91872.2307692308,20340.6666666667,131,6
"109",845,39,97551.3278688525,24529.6666666667,164,21
"110",845,67,92766.7538461538,22127.3333333333,5,14
"111",845,153,93028.265625,21443.75,5,16
"112",845,155,92281.8923076923,22166.3333333333,15,10
"113",845,808,92479.2307692308,22609,4,11
"114",845,813,92770.4769230769,22790.25,3,15
"115",845,814,92577.0923076923,20256.3333333333,10,12
"116",845,815,92209.3076923077,22188,15,9
"117",845,816,96110.9516129032,22622,166,20
"118",846,1,100071.576923077,25923,1,6
"119",846,2,101281.805194805,26066,4,8
"120",846,3,102553.421052632,25205,131,11
"121",846,4,99737.3205128205,28367,6,2
"122",846,5,102893.210526316,26177.5,205,14
"123",846,10,84400,26827,166,NA
"124",846,13,82576.28125,26615,6,NA
"125",846,15,102887.434210526,25830,205,13
"126",846,16,101232.597402597,26458,10,7
"127",846,17,100018.897435897,32002,9,4
"128",846,18,99753.217948718,25457,1,3
"129",846,20,99722.7307692308,28536,9,1
"130",846,22,101417.337662338,25798,3,9
"131",846,24,104285.333333333,28298,164,16
"132",846,30,83076.625,35084,131,NA
"133",846,39,105871.945945946,34121,164,17
"134",846,67,101423.857142857,25559,5,10
"135",846,153,84995.3484848485,26728.5,5,NA
"136",846,155,100067.807692308,28642,15,5
"137",846,808,83704.0895522388,28856,4,NA
"138",846,813,101439.219178082,26077.5,3,18
"139",846,814,102576.973684211,30518.6666666667,10,12
"140",846,816,104241.8,27020.5,166,15
"141",847,1,116644.285714286,NA,1,NA
"142",847,2,243031.618181818,23238.5,4,NA
"143",847,3,210428.442857143,22882,131,11
"144",847,4,320540.527777778,25456.6666666667,6,NA
"145",847,5,379323.607142857,44037,205,NA
"146",847,10,213941.768115942,24752,166,16
"147",847,13,210182.314285714,24633.5,6,6
"148",847,15,213946.550724638,33385.3333333333,205,17
"149",847,16,262512.387755102,23497.25,10,NA
"150",847,17,209905.214285714,24906,9,3
"151",847,18,209707.671428571,23511.1666666667,1,1
"152",847,20,209746.371428571,23118.6666666667,9,2
"153",847,22,210352.2,24028.5,3,9
"154",847,24,213813.594202899,31792.3333333333,164,13
"155",847,30,209910.8,23592.25,131,4
"156",847,37,210616.342857143,27163.5,15,12
"157",847,39,213923.15942029,29327.5,164,14
"158",847,67,210379.9,24782.25,5,10
"159",847,153,210221.442857143,24748.6666666667,5,8
"160",847,155,210182.957142857,24152.5,15,7
"161",847,808,209999.028571429,23980.5,4,5
"162",847,813,230002.655737705,25501.6,3,NA
"163",847,814,216112.776119403,22194,10,18
"164",847,816,213936.985507246,24909.4,166,15
"165",848,1,105655.421052632,20529,1,4
"166",848,2,107004.946428571,21957,4,10
"167",848,3,106565.947368421,21832.3333333333,131,7
"168",848,4,105036.140350877,20721.3333333333,6,2
"169",848,5,108870.454545455,22333,205,19
"170",848,10,109854.363636364,21965,166,21
"171",848,13,105752.175438596,22219.6666666667,6,5
"172",848,15,109560.290909091,22729,205,20
"173",848,16,106855,20666,10,9
"174",848,17,105323.228070175,20383.6666666667,9,3
"175",848,18,105898.842105263,20600.3333333333,1,6
"176",848,20,104845.070175439,20592.6666666667,9,1
"177",848,22,107216.892857143,21237,3,12
"178",848,24,110789.5,23153.3333333333,164,23
"179",848,30,107630.714285714,24344.6666666667,131,17
"180",848,39,112561.944444444,26254.6666666667,164,24
"181",848,67,107238.982142857,20925.3333333333,5,13
"182",848,153,106846.160714286,21247,5,8
"183",848,155,107366.035714286,22018.5,15,16
"184",848,808,107340.071428571,21459,4,15
"185",848,813,107951.928571429,21532,3,18
"186",848,814,107274.607142857,20818,10,14
"187",848,815,107125.517857143,21939,15,11
"188",848,816,110230,22096.5,166,22
"189",849,1,102888.115384615,24168.3333333333,1,4
"190",849,2,103783.423076923,24575,4,8
"191",849,3,103497.326923077,24560.5,131,6
"192",849,4,102330.692307692,24671.3333333333,6,1
"193",849,5,130091,NA,205,NA
"194",849,10,107369.16,25187.5,166,16
"195",849,13,102888.576923077,23775.3333333333,6,5
"196",849,15,118191.8,NA,205,NA
"197",849,16,103863.615384615,25684.6666666667,10,11
"198",849,17,102656.596153846,24416,9,3
"199",849,18,104280.743589744,24216.3333333333,1,NA
"200",849,20,102648.211538462,26504.3333333333,9,2
"201",849,22,104358.274509804,24907.5,3,13
"202",849,24,108062.82,26074,164,18
"203",849,30,103829,28881.3333333333,131,9
"204",849,67,109193.76,25449.5,5,NA
"205",849,153,103852,24407,5,10
"206",849,155,111100.913043478,29999.5,15,NA
"207",849,808,103882.25,24526,4,12
"208",849,813,104374.470588235,24793,3,14
"209",849,814,105361.411764706,34458,10,15
"210",849,815,103592.038461538,25502.5,15,7
"211",849,816,107907.62,27085,166,17
"212",849,817,109866.653061224,26407,164,19
"213",850,1,97505.5666666667,20627,1,1
"214",850,2,102287.444444444,NA,4,NA
"215",850,3,99255.1355932203,20456.6666666667,131,7
"216",850,4,97571.9,20146.6666666667,6,2
"217",850,5,101566.913793103,21631.5,205,16
"218",850,10,103013.947368421,21752,166,17
"219",850,13,98376.4333333333,20810.6666666667,6,5
"220",850,16,98942.3666666667,20859,10,6
"221",850,17,97668.7,20687.6666666667,9,3
"222",850,18,99700.4285714286,20952,1,NA
"223",850,20,98304.25,20259.3333333333,9,4
"224",850,22,102101.8125,NA,3,NA
"225",850,24,103110.27027027,22048,164,NA
"226",850,30,99423.5084745763,20332.3333333333,131,8
"227",850,67,100555.830508475,24127.5,5,15
"228",850,153,99907.9830508475,21375.5,5,12
"229",850,155,99573.5762711864,21074.5,15,9
"230",850,808,99578.9830508475,21010.5,4,10
"231",850,812,105481.089285714,25556,205,20
"232",850,813,100022.355932203,21329,3,14
"233",850,814,99915.9322033898,23105.5,10,13
"234",850,815,99805.2711864407,24446,15,11
"235",850,816,103195.175438596,22175,166,18
"236",850,817,103652.350877193,23186,164,19
"237",851,1,92152.5,19866.6666666667,1,4
"238",851,2,101949.782608696,23402.5,4,NA
"239",851,3,93546.8985507246,21128.25,131,9
"240",851,4,91745.0857142857,21539,6,3
"241",851,5,97977.0363636364,21997.6,205,NA
"242",851,10,97245.1363636364,21254.6666666667,166,17
"243",851,13,92650.1857142857,21760.25,6,6
"244",851,15,107424.882352941,23118,205,NA
"245",851,16,94995.0147058823,21447.5,10,14
"246",851,17,92172.5571428571,20672.8,9,5
"247",851,18,91461.9571428571,20965.6666666667,1,1
"248",851,20,91513.2142857143,20321.6666666667,9,2
"249",851,22,94460.2205882353,24514.4,3,13
"250",851,24,99069.4923076923,23888.2,164,20
"251",851,30,98919.4615384615,21009.5,131,NA
"252",851,67,93538.4637681159,21389.6666666667,5,8
"253",851,153,93649.3768115942,22543.6666666667,5,10
"254",851,155,93933.2898550725,22611.6666666667,15,11
"255",851,808,93963.6666666667,23172,4,12
"256",851,813,95157.9705882353,20770,3,16
"257",851,814,93524.9565217391,21332.6666666667,10,7
"258",851,815,95034.1176470588,19225.75,15,15
"259",851,816,98767.3230769231,29643,166,19
"260",851,817,97841.3787878788,22686,164,18
"261",852,1,118291.083333333,21895,1,NA
"262",852,3,119399.25,22130.5,131,6
"263",852,4,118588.977272727,21118.5,6,4
"264",852,5,121454.790697674,24284.6666666667,205,15
"265",852,10,122658.790697674,23732.75,166,18
"266",852,13,119794.75,21869.3333333333,6,8
"267",852,15,121297.046511628,21821.5,205,14
"268",852,16,119650.136363636,21878,10,7
"269",852,17,118378.045454545,20981,9,2
"270",852,18,118512.772727273,23147.3333333333,1,3
"271",852,20,118293.022727273,21031.6666666667,9,1
"272",852,22,121455.674418605,30349.6666666667,3,16
"273",852,24,123565.23255814,26362.5,164,19
"274",852,30,119371.75,20566,131,5
"275",852,67,120538.833333333,NA,5,NA
"276",852,155,120383.386363636,22715,15,12
"277",852,808,119927.5,21687,4,9
"278",852,811,120406.318181818,21839.6666666667,4,13
"279",852,813,120057,21862,3,10
"280",852,814,120201.977272727,21342,10,11
"281",852,815,127245.037037037,21354.6666666667,15,NA
"282",852,816,122619.23255814,22526.5,166,17
"283",852,817,123046.076923077,23780,164,NA
"284",853,1,91765.8301886792,21979.5,1,4
"285",853,4,91756.2452830189,22264,6,3
"286",853,5,95040.6274509804,22954.5,205,13
"287",853,10,96016.568627451,23965.5,166,15
"288",853,13,92248.3962264151,21984.5,6,6
"289",853,15,95651.7450980392,26905.5,205,14
"290",853,16,107258,NA,10,NA
"291",853,17,123678.75,NA,9,NA
"292",853,18,91618.1509433962,21877.5,1,2
"293",853,20,91437.2075471698,21751,9,1
"294",853,22,94200.8269230769,26285.5,3,12
"295",853,30,92053.7547169811,22361.5,131,5
"296",853,67,93655.6730769231,24160,5,10
"297",853,153,93363.2884615385,22133.5,5,7
"298",853,155,99015.6190476191,25244.5,15,NA
"299",853,811,93455.5192307692,22650.6666666667,4,9
"300",853,813,93899.4038461538,22838.5,3,11
"301",853,814,93438.8653846154,22469.5,10,8
"302",853,815,95219.8125,NA,15,NA
"303",853,816,170977,NA,166,NA
"304",853,817,126397.487179487,517747.5,164,NA
"305",854,1,118270.868852459,29704.4,1,5
"306",854,3,119126.383333333,29742.3333333333,131,7
"307",854,4,118068.950819672,30326.6666666667,6,4
"308",854,5,122389.440677966,31676.6666666667,205,16
"309",854,10,122798.222222222,NA,166,NA
"310",854,13,119139.1,31025.5,6,9
"311",854,15,126622.191489362,31844.3333333333,205,NA
"312",854,16,119132.75,32068,10,8
"313",854,17,117639.93442623,30693,9,3
"314",854,18,117188.426229508,30131.6666666667,1,2
"315",854,20,117159.950819672,30542.6666666667,9,1
"316",854,22,119596.783333333,30500,3,13
"317",854,24,127208.140350877,35264.5,164,20
"318",854,30,118599.857142857,29541.5,131,NA
"319",854,67,119332.35,32320,5,12
"320",854,153,122279.392857143,29027.6666666667,5,21
"321",854,155,121700.220338983,29412.5,15,14
"322",854,808,122646.610169492,30639,4,17
"323",854,811,122010.338983051,33518.25,4,15
"324",854,813,119322.2,30517.3333333333,3,11
"325",854,814,118980.721311475,30234,10,6
"326",854,815,119177.55,32077,15,10
"327",854,816,123189.915254237,31677.5,166,18
"328",854,817,126074.035087719,37336.6666666667,164,19
"329",855,1,103352.735849057,21734.6666666667,1,5
"330",855,3,103731.113207547,20683,131,10
"331",855,4,102916.735849057,21065.6666666667,6,2
"332",855,5,104551.905660377,21821,205,18
"333",855,10,107865.039215686,23388.6666666667,166,20
"334",855,13,103427.679245283,21209,6,7
"335",855,15,104708.811320755,22008.3333333333,205,19
"336",855,16,103922.150943396,21562.3333333333,10,11
"337",855,17,103047.132075472,21548,9,4
"338",855,18,102894.849056604,20935,1,1
"339",855,20,102932.698113208,21891.6666666667,9,3
"340",855,22,104294.679245283,22252,3,17
"341",855,24,109184.36,25197,164,23
"342",855,30,103406.547169811,21372,131,6
"343",855,67,103598,21849,5,NA
"344",855,153,104151.886792453,22188,5,15
"345",855,155,104096.830188679,23281,15,13
"346",855,808,103698.754716981,21068,4,9
"347",855,811,104265.188679245,24196.5,4,16
"348",855,813,104106.056603774,21142,3,14
"349",855,814,104070.811320755,21827,10,12
"350",855,815,103637.811320755,23058,15,8
"351",855,816,107890.039215686,23180,166,21
"352",855,817,107938.980392157,23268.3333333333,164,22
"353",856,1,107163.872727273,20715,1,2
"354",856,3,107928.127272727,20431.5,131,8
"355",856,4,107230.6,20808.5,6,5
"356",856,5,109080.944444444,22310,205,14
"357",856,10,110464.055555556,22507,166,18
"358",856,13,107402.309090909,22361,6,6
"359",856,15,109734.444444444,22646,205,17
"360",856,16,108240.418181818,23368,10,11
"361",856,17,107172.2,20814,9,3
"362",856,18,107212.509090909,20762,1,4
"363",856,20,106945.345454545,20077.5,9,1
"364",856,22,108637.490909091,22034.5,3,12
"365",856,24,113736.403846154,24005,164,21
"366",856,30,108065.333333333,20238,131,NA
"367",856,67,108086.472727273,22045,5,9
"368",856,153,107846.036363636,22313,5,7
"369",856,155,109324.203703704,22891,15,15
"370",856,808,111456.0625,21478,4,NA
"371",856,811,109045.314814815,21528,4,13
"372",856,813,113575.066666667,19196,3,NA
"373",856,814,108192.654545455,21567.5,10,10
"374",856,815,109331.425925926,21527,15,16
"375",856,816,110674.240740741,24658.5,166,20
"376",856,817,110629.203703704,22655.5,164,19
"377",857,1,91986.4166666667,23965,1,7
"378",857,3,91697.55,22063.5,131,6
"379",857,4,90988.3833333333,21814,6,3
"380",857,5,93820.6034482759,22113.5,205,14
"381",857,10,122778.5,27378,166,NA
"382",857,13,94028.65625,21462,6,NA
"383",857,15,99245.2727272727,29259.3333333333,205,19
"384",857,16,92714.5762711864,21700.5,10,9
"385",857,17,91008.85,21316,9,4
"386",857,18,90723.9166666667,21465,1,2
"387",857,20,90583.3666666667,21432,9,1
"388",857,22,94078.5689655172,27994.5,3,15
"389",857,30,91673.7166666667,21187.5,131,5
"390",857,39,95650.298245614,23825.5,164,17
"391",857,67,94371,22579,5,NA
"392",857,153,92447.8305084746,22970,5,8
"393",857,808,92773.3389830509,24828,4,11
"394",857,811,92971.1525423729,21933.5,4,12
"395",857,813,95319.0833333333,NA,3,NA
"396",857,814,93038.0169491525,22219.6666666667,10,13
"397",857,815,92758.4745762712,23732.5,15,10
"398",857,816,95640.0175438596,22579.5,166,16
"399",857,817,96208.8245614035,32025.6666666667,164,18
"400",858,1,106034.290909091,19394.5,1,1
"401",858,3,106985.509090909,19846,131,6
"402",858,4,106188.054545455,20762.5,6,2
"403",858,5,109588.018518519,20899,205,17
"404",858,10,111380.679245283,21176.5,166,19
"405",858,13,106953.890909091,20253,6,5
"406",858,15,110828.377358491,20807.5,205,18
"407",858,16,107436.509090909,20485,10,8
"408",858,17,106684.909090909,21569,9,4
"409",858,18,106504.854545455,20604.5,1,3
"410",858,20,174331,NA,9,NA
"411",858,22,108286.074074074,22376.5,3,12
"412",858,24,111984.471698113,21247,164,20
"413",858,30,107415.454545455,20149,131,7
"414",858,67,111479.210526316,NA,5,NA
"415",858,153,108998.851851852,32468.5,5,15
"416",858,155,108026.240740741,21470.5,15,10
"417",858,808,108357.407407407,20353,4,13
"418",858,811,109526.074074074,18057,4,16
"419",858,813,108789.5,16549,3,14
"420",858,814,107872.236363636,20216,10,9
"421",858,815,108272.925925926,22316.5,15,11
"422",858,816,113443.388888889,NA,166,NA
"423",858,817,111759.729166667,22442.5,164,NA
"424",859,1,79559.7608695652,20725.3333333333,1,NA
"425",859,3,79329.0857142857,20715.5,131,7
"426",859,4,78486.0845070423,20729.6666666667,6,4
"427",859,5,80818.7391304348,22115,205,16
"428",859,10,82941.0952380952,22452,166,NA
"429",859,13,78932.3521126761,21374.5,6,5
"430",859,15,81367.9855072464,22085.5,205,18
"431",859,16,79203.3571428571,21045,10,6
"432",859,17,77992.4507042254,20842,9,1
"433",859,18,78381.7183098591,21542,1,3
"434",859,20,78231.6478873239,21224.3333333333,9,2
"435",859,22,79999.3714285714,21921.6666666667,3,14
"436",859,24,82575.0655737705,22831,164,NA
"437",859,30,80058.7857142857,22545.3333333333,131,15
"438",859,67,79784.0571428571,22439,5,12
"439",859,153,79622.0142857143,22314,5,11
"440",859,155,79536.7857142857,23174,15,9
"441",859,808,79575.6142857143,22017.3333333333,4,10
"442",859,811,81249.0289855072,20336.5,4,17
"443",859,813,81585.3461538462,21561,3,NA
"444",859,814,79471.2142857143,21256,10,8
"445",859,815,79937.5571428571,21779,15,13
"446",859,816,82157.6029411765,22700.5,166,19
"447",859,817,82464.1617647059,23188.5,164,20
"448",860,1,97476.5517241379,23163,1,3
"449",860,3,98400.1206896552,23110,131,12
"450",860,4,97778.1034482759,21972.5,6,5
"451",860,5,100754.657894737,25955,207,NA
"452",860,8,98061.7068965517,24095.5,208,7
"453",860,10,99909.1929824561,25684,206,14
"454",860,13,99756.3260869565,22314.6666666667,6,NA
"455",860,17,97484.6896551724,23108.5,9,4
"456",860,18,97406.2931034483,23056,1,1
"457",860,20,97443.1724137931,24193.5,9,2
"458",860,30,95217,NA,131,NA
"459",860,154,103730,NA,208,NA
"460",860,155,98040.1896551724,24754,15,6
"461",860,808,96438.6176470588,24579,207,NA
"462",860,811,100556.307692308,26421.3333333333,3,16
"463",860,813,97857.1754385965,23296.5,3,13
"464",860,814,98091.4137931034,24756,10,10
"465",860,815,98086.6034482759,23882,15,8
"466",860,817,98088.2931034483,26641.3333333333,5,9
"467",860,818,98093.3275862069,23386,5,11
"468",860,819,102463.905660377,30458.3333333333,206,15
"469",861,1,176900.053571429,26190,1,3
"470",861,3,178042.946428571,24270,131,13
"471",861,4,176639.5,23350.3333333333,6,1
"472",861,5,180942.072727273,28922.75,207,18
"473",861,8,177165.5,25856.6666666667,208,5
"474",861,10,180869.727272727,25382,206,17
"475",861,13,178377.339285714,24629.5,6,15
"476",861,17,176955.357142857,24700.3333333333,9,4
"477",861,18,178063.053571429,26746,1,14
"478",861,20,177988.196428571,24649.25,9,11
"479",861,30,177532.285714286,23696,131,10
"480",861,37,184868.314814815,27684.6666666667,164,22
"481",861,39,184623.685185185,32288,164,21
"482",861,154,133715.333333333,NA,208,NA
"483",861,155,194763.565217391,26013,15,NA
"484",861,807,177494.714285714,23587.6666666667,10,9
"485",861,808,180094,28137.3333333333,207,16
"486",861,811,177312.125,26519.75,3,6
"487",861,813,180490.722222222,23634.75,3,19
"488",861,814,177432.571428571,23006.3333333333,10,7
"489",861,815,176679.910714286,24911.3333333333,15,2
"490",861,817,178011.428571429,24066.75,5,12
"491",861,818,177478.517857143,23779.5,5,8
"492",861,819,183276.592592593,32694.3333333333,206,20
"493",862,1,103802.517857143,20590.3333333333,1,3
"494",862,3,103338.017857143,20879,131,1
"495",862,4,104003.303571429,20152,6,9
"496",862,5,110538.58490566,27689,207,23
"497",862,8,104241.107142857,21463.5,208,14
"498",862,10,106184.618181818,21421,206,19
"499",862,13,104101.928571429,20150.5,6,13
"500",862,17,103836.660714286,20440.6666666667,9,4
"501",862,18,103706.339285714,22551.6666666667,1,2
"502",862,20,103882.357142857,21297.5,9,5
"503",862,30,104794.75,21746,131,NA
"504",862,37,106967.690909091,23561,164,21
"505",862,39,108060.740740741,24044,164,22
"506",862,154,103900.357142857,23509.5,208,6
"507",862,155,104029.446428571,21452.6666666667,15,10
"508",862,807,104252.535714286,26717,10,15
"509",862,808,105282.8,21929,207,18
"510",862,811,103955.821428571,21253.5,3,7
"511",862,813,103974.5,21399,3,8
"512",862,814,104092.892857143,20696.5,10,12
"513",862,815,104071.339285714,22787,15,11
"514",862,817,104465.803571429,22101,5,17
"515",862,818,104262.232142857,22996.3333333333,5,16
"516",862,819,106191.854545455,19955.3333333333,206,20
"517",863,1,101227.614035088,27553,1,8
"518",863,3,101165.789473684,22339.6666666667,131,5
"519",863,4,101206.894736842,22916.6666666667,6,7
"520",863,5,102537.357142857,23795.5,207,17
"521",863,8,100251.280701754,22457,208,2
"522",863,10,104719.309090909,25334.6666666667,206,19
"523",863,13,101333.140350877,22486,6,9
"524",863,17,100873.298245614,22196.6666666667,9,4
"525",863,18,101842,22961.25,1,18
"526",863,20,100192.807017544,22178,9,1
"527",863,30,101447.01754386,22092,131,10
"528",863,37,105275.909090909,24060.3333333333,164,20
"529",863,39,105286.745454545,25458.5,164,21
"530",863,154,100371.649122807,22968.3333333333,208,3
"531",863,155,101777.614035088,24340.6666666667,15,13
"532",863,807,101535.596491228,22473,10,12
"533",863,808,102337.589285714,23333,207,16
"534",863,811,101764.925925926,22837,3,22
"535",863,813,105145.96,22599,3,NA
"536",863,814,101202.333333333,22276,10,6
"537",863,815,101468.280701754,23253.3333333333,15,11
"538",863,817,102086.892857143,23539.6666666667,5,15
"539",863,818,101837.070175439,22785.6666666667,5,14
"540",863,819,104297.791666667,24020,206,NA
"541",864,1,91322.5,20971.5,1,8
"542",864,3,91319.1515151515,20252.6666666667,131,7
"543",864,4,90186.9696969697,19863,6,2
"544",864,5,92170.0615384615,21710.3333333333,207,16
"545",864,8,90197.4090909091,20383.6666666667,208,3
"546",864,10,93180.328125,20884.3333333333,206,18
"547",864,13,91800.7230769231,18933.25,6,15
"548",864,17,91537.3538461538,21704,9,11
"549",864,18,91430.1666666667,20427.3333333333,1,9
"550",864,20,91162.4393939394,19711.75,9,6
"551",864,30,93607.3333333333,20113,131,NA
"552",864,37,95018.7301587302,21856,164,19
"553",864,39,96242,22016.5,164,NA
"554",864,154,90362.7878787879,20824.3333333333,208,4
"555",864,155,91117.9696969697,21317.3333333333,15,5
"556",864,807,91533.9846153846,20531.3333333333,10,10
"557",864,808,92403.1538461538,23248.3333333333,207,17
"558",864,811,93562.4166666667,NA,3,NA
"559",864,813,90138.5606060606,21222.3333333333,3,1
"560",864,814,91779.3846153846,20511.3333333333,10,14
"561",864,815,92849.7027027027,23816.6666666667,15,NA
"562",864,817,91707.1846153846,20424.6666666667,5,13
"563",864,818,91632.3230769231,21164.3333333333,5,12
"564",864,819,95090.7714285714,21137,206,NA
"565",865,1,81675.1025641026,25748,1,5
"566",865,3,81630.7692307692,24874,131,2
"567",865,4,81634.6666666667,25220,6,3
"568",865,5,83291.1818181818,28679.5,207,13
"569",865,8,82187.0897435897,26380,208,9
"570",865,10,83346.3766233766,31035,206,14
"571",865,13,81701.9487179487,24993,6,6
"572",865,17,81622.5256410256,25566,9,1
"573",865,18,82762.2571428571,25219,1,16
"574",865,20,81639.7435897436,25079,9,4
"575",865,30,82310.4444444444,25117,131,NA
"576",865,39,84685.9736842105,27139.5,164,15
"577",865,155,100399.6,28390,15,NA
"578",865,807,82168.1923076923,26447,10,8
"579",865,808,89347.9333333333,39391,207,NA
"580",865,811,82193.2435897436,26410,3,10
"581",865,814,82155.0512820513,25642,10,7
"582",865,815,82766.2337662338,22671.5,15,11
"583",865,817,82577.1384615385,25335,5,NA
"584",865,818,83216.2207792208,26110,5,12
"585",865,819,83095.65625,27186,206,NA
"586",866,1,79279.8,21952.5,1,1
"587",866,3,79477.5428571429,21200.5,131,6
"588",866,4,79471.3857142857,21133,6,5
"589",866,5,80932.4057971015,21718.5,207,18
"590",866,8,79502.1857142857,21534,208,8
"591",866,10,83321.8035714286,25520,206,21
"592",866,13,79640.8285714286,21121.5,6,10
"593",866,17,79495.3,21226.5,9,7
"594",866,18,80722.0289855072,21652,1,16
"595",866,20,79384.0142857143,22033.5,9,4
"596",866,30,81073.8837209302,22165.5,131,NA
"597",866,37,82890.25,NA,164,NA
"598",866,39,83766.5,NA,164,NA
"599",866,154,79315.7,21830,208,2
"600",866,155,79628.8285714286,21453,15,9
"601",866,807,79940.3142857143,24121.5,10,12
"602",866,808,80999.0289855072,21645.5,207,19
"603",866,811,80742.7246376812,22781,3,17
"604",866,813,79951.9714285714,22704,3,13
"605",866,814,79818.2714285714,21611.5,10,11
"606",866,815,79354.9428571429,21407,15,3
"607",866,817,80200.8714285714,21623.5,5,14
